t,nu_0p05,nu_0p10,nu_0p15,nu_0p20,nu_0p25,nu_0p30,nu_0p40,nu_0p55,nu_0p70,nu_0p85,nu_1p00,nu_1p30,nu_1p70,nu_2p20,nu_3p00
2.294631512619753835e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.309236966721661872e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.323935385331531336e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.338727360173499790e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.353613486738062193e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.368594364306039779e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.383670595972715489e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.398842788672100141e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.414111553201374534e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.429477504245476496e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.444941260401847103e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.460503444205331220e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.476164682153248577e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.491925604730602117e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.507786846435467396e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.523749045804535172e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.539812845438814293e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.555978892029511655e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.572247836384050856e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.588620333452283262e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.605097042352850281e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.621678626399720429e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.638365753128888400e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.655159094325260298e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.672059326049680976e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.689067128666162034e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.706183186869266137e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.723408189711683463e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.740742830631951392e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.758187807482385665e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.775743822557169551e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.793411582620626632e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.811191798935674342e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.829085187292453725e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.847092468037157573e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.865214366101012615e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.883451611029475998e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.901804937011596621e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.920275082909586786e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.938862792288548462e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.957568813446416129e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.976393899444084354e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
2.995338808135719546e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.014404302199268386e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.033591149167172603e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.052900121457251430e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.072331996403807466e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.091887556288918972e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.111567588373928857e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.131372884931150224e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.151304243275744170e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.171362465797827781e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.191548359994775410e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.211862738503726291e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.232306419134295083e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.252880224901509791e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.273584984058923624e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.294421530131971281e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.315390701951519077e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.336493343687648121e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.357730304883616554e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.379102440490075310e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.400610610899483390e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.422255681980743702e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.444038525114061713e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.465960017226021819e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.488021040824904162e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.510222484036191872e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.532565240638337514e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.555050210098739285e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.577678297609965057e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
3.600450414126170813e+02,7.411354308736922691e-01,7.768068697441941062e-01,7.952351815713525340e-01,8.078033533671753474e-01,8.173668245990370895e-01,8.250584821117593615e-01,8.368999036186486329e-01,8.494030476853106082e-01,8.582929462947547217e-01,8.650073866667112865e-01,8.702895845866942537e-01,8.781220577831728713e-01,8.852189877223994863e-01,8.911889189572361758e-01,8.973474312746858583e-01
